20140517,Mont Royals,150,Battering Rams,151
20140517,Race City,239,Death Quads,97
20140517,Wreckingballs,182,Death Quads,163
20140518,St. Louis GateKeepers,279,Southern Discomfort,66
20140518,St. Louis GateKeepers,289,Misfits,101
20140518,Your Mom,473,Mont Royals,18
20140518,Southern Discomfort,375,Death Quads,62
20140518,Texas Men's,288,Mont Royals,136
20140518,Mass Maelstrom,285,Battering Rams,68
20140518,Race City,252,Wreckingballs,116
20140523,Reservoir Dogs,207,Dreadnaughts,161
20140525,Reservoir Dogs,241,Dreadnaughts,155
20140530,Battering Rams,148,Twin Cities Terrors,258
20140530,Blitzdkrieg,259,Bruise Brothers,127
20140531,Puget Sound,413,Rock City Riot,45
20140531,Tampa Bay,137,Tulsa Derby Militia,126
20140531,Trauma Authority,237,Quadfathers,132
20140531,Blitzdkrieg,125,Dallas Deception,429
20140601,Puget Sound,233,Dallas Deception,127
20140601,Twin Cities Terrors,318,Blitzdkrieg,113
20140601,Rock City Riot,329,Bruise Brothers,132
20140607,Tyne & Fear,274,Inhuman,138
20140607,Race City,320,Cap City Hooligans,45
20140620,Shock Exchange,253,Mass Maelstrom,142
20140621,Reservoir Dogs,328,Dreadnaughts,63
20140712,Texas Men's,162,Dallas Deception,104
20140712,Mont Royals,236,Quadfathers,123
20140713,Misfits,400,Tampa Bay,30
20140719,St. Louis GateKeepers,452,Kornstalkers,17
20140719,Blitzdkrieg,279,Bruise Brothers,77
20140719,Death Quads,140,Quadfathers,101
20140720,St. Louis GateKeepers,702,Tulsa Derby Militia,1
20140726,St. Louis GateKeepers,161,Shock Exchange,153
20140726,Silures,437,Inhuman,35
20140727,St. Louis GateKeepers,282,Bridgetown,77
20140727,Bridgetown,111,Shock Exchange,157
20140803,Race City,315,Cap City Hooligans,49
20140816,Bridgetown,155,Puget Sound,157
20140816,Mass Maelstrom,365,Jersey Boys,74
20140816,Twin Cities Terrors,600,Mean Mountain,42
20140816,Rattleskates,249,Deep Valley,212
20140816,Jersey Boys,288,Mean Mountain,110
20140816,Quadfathers,194,Harm City,102
20140817,Texas Men's,144,Rattleskates,128
20140817,Texas Men's,241,Deep Valley,114
20140817,Shock Exchange,306,Mass Maelstrom,70
20140817,Shock Exchange,498,Quadfathers,27
20140817,Mass Maelstrom,240,Twin Cities Terrors,143
20140817,Twin Cities Terrors,214,Quadfathers,132
20140817,Harm City,355,Mean Mountain,98
20140823,St. Louis GateKeepers,382,Dallas Deception,14
20140823,Your Mom,499,Cowtown Butchers,0
20140824,Race City,160,Dallas Deception,180
20140830,Misfits,305,Wreckingballs,62
20140830,Tyne & Fear,146,Manchester (Men's),127
20140830,Rolling Thunder,209,Silures,227
20140830,Rock City Riot,231,Bomberz,92
20140830,Rock City Riot,270,Blitzdkrieg,85
20140830,Blitzdkrieg,88,Bomberz,178
20140831,Your Mom,571,Cap City Hooligans,22
20140831,Your Mom,327,Battering Rams,24
20140831,Southern Discomfort,370,Silures,66
20140831,Southern Discomfort,275,Tyne & Fear,86
20140831,Tyne & Fear,224,Quad Guards,109
20140831,Rolling Thunder,240,Manchester (Men's),126
20140831,Quad Guards,146,Silures,162
20140831,Battering Rams,241,Cap City Hooligans,95
20140906,Trauma Authority,123,Jersey Boys,153
20140914,St. Louis GateKeepers,547,Race City,4
20140920,Mont Royals,252,Death Quads,71
20140927,Kornstalkers,201,Rock City Riot,116
20141004,Tyne & Fear,185,Barrow,120
20141004,Tampa Bay,129,Wreckingballs,162
20141018,St. Louis GateKeepers,288,Southern Discomfort,87
20141018,Your Mom,314,Texas Men's,58
20141018,Southern Discomfort,177,Bridgetown,163
20141018,Bridgetown,176,Puget Sound,226
20141018,Texas Men's,187,Mass Maelstrom,122
20141018,Shock Exchange,275,Mass Maelstrom,75
20141018,Trauma Authority,113,Death Quads,160
20141019,St. Louis GateKeepers,139,Your Mom,172
20141019,St. Louis GateKeepers,252,Shock Exchange,159
20141019,Your Mom,153,Puget Sound,137
20141019,Southern Discomfort,262,Texas Men's,102
20141019,Shock Exchange,196,Puget Sound,148
20141108,Reservoir Dogs,213,Lane County,105
20141108,Uinta,186,Lane County,134
20141109,Reservoir Dogs,160,Uinta,165
20141206,Lane County,213,Salem Men's,171
20150131,Philly Hooligans,157,Jersey Boys,216
20150207,Texas Men's,288,Misfits,76
20150207,Texas Men's,449,Collision,64
20150208,Misfits,317,Collision,81
